customer_id,name,surname,gender,birthdate,transaction_amount,date,merchant_name,category,year,month,day_name,age
611928,Randy,Stevens,M,1991-10-23,413.4,2023-06-20,"Horton, Mendoza And Reilly",Electronics,2023,June,Tuesday,31
600088,Tiffany,Johnson,F,2000-10-20,241.59,2023-03-06,Andrews-Watson,Market,2023,March,Monday,22
978471,Edwin,Sanchez,M,1996-10-21,837.55,2023-09-08,"Campbell, Garcia And George",Travel,2023,September,Friday,26
466988,Sonya,Sampson,F,2002-10-20,105.14,2023-09-06,Matthews-Price,Clothing,2023,September,Wednesday,20
600140,Cheyenne,Sanchez,M,1961-10-30,43.55,2023-05-05,Ellis-Heath,Cosmetic,2023,May,Friday,61
737775,Dale,Mcdonald,M,1960-10-30,856.37,2023-01-22,"Moore, Jones And Cohen",Electronics,2023,January,Sunday,62
605271,Nicholas,Adams,F,1991-10-23,237.27,2023-05-16,Blackwell Group,Clothing,2023,May,Tuesday,31
148407,Christopher,Dalton,F,1965-10-29,2600.01,2023-01-12,"Watts, Parks And Davis",Travel,2023,January,Thursday,57
76568,Martin,Hines,F,1978-10-26,256.74,2023-03-05,"Murray, Scott And Ochoa",Electronics,2023,March,Sunday,44
109686,James,Ferguson,F,1966-10-29,43.08,2023-01-12,"Perry, Rojas And Lynch",Clothing,2023,January,Thursday,56
440581,Janet,Daniels,M,1957-10-31,1366.09,2023-09-07,Nelson And Sons,Travel,2023,September,Thursday,65
895146,Leslie,Velez,M,1992-10-22,32.09,2023-05-18,"Caldwell, Humphrey And Arnold",Market,2023,May,Thursday,30
669505,Craig,Harvey,M,1978-10-26,691.56,2023-07-14,Jones-Smith,Electronics,2023,July,Friday,44
315183,Autumn,Archer,M,1992-10-22,701.43,2023-02-11,"Munoz, Carter And Black",Electronics,2023,February,Saturday,30
643795,Stephanie,Martin,M,1980-10-25,28.71,2023-02-04,Cross-Duke,Cosmetic,2023,February,Saturday,42
227158,Veronica,Dickson,F,1965-10-29,57.73,2023-09-11,"Olson, Lee And Cox",Cosmetic,2023,September,Monday,57
860812,Ellen,Ross,M,1988-10-23,149.0,2023-02-19,Miller Group,Travel,2023,February,Sunday,34
435,Shawn,Woods,M,2002-10-20,168.26,2023-02-20,Gonzales-Smith,Market,2023,February,Monday,20
93755,Walter,Perry,F,1950-11-02,1488.43,2023-04-17,"Wilson, Brewer And Gilbert",Travel,2023,April,Monday,72
125458,Todd,Marshall,F,1967-10-29,32.43,2023-08-22,Richardson Inc,Restaurant,2023,August,Tuesday,55
582093,Justin,Simpson,F,1949-11-02,807.46,2023-09-18,Richmond-Dunn,Electronics,2023,September,Monday,73
693797,Joseph,Brown,F,1969-10-28,388.42,2023-04-06,Nelson Plc,Electronics,2023,April,Thursday,53
311328,Matthew,Smith,M,1984-10-24,58.07,2023-08-25,Ferguson-Gould,Restaurant,2023,August,Friday,38
794373,Patricia,Robinson,F,1966-10-29,323.07,2023-03-09,Johnson And Sons,Market,2023,March,Thursday,56
319467,Michael,Heath,F,1986-10-24,18.68,2023-10-04,Vasquez Ltd,Restaurant,2023,October,Wednesday,36
151670,Kathryn,Warner,M,1954-11-01,297.73,2023-10-10,"Wright, Velez And Gomez",Travel,2023,October,Tuesday,68
861619,Trevor,Franklin,F,1971-10-28,222.01,2023-03-27,Moore-Wilcox,Clothing,2023,March,Monday,51
145367,Angela,Nunez,F,1995-10-22,721.18,2023-04-09,Rojas-Torres,Electronics,2023,April,Sunday,27
107204,Alicia,Houston,M,1993-10-22,527.74,2023-02-22,Rodgers-Monroe,Travel,2023,February,Wednesday,29
964373,Chelsea,Mccoy,M,1959-10-31,724.58,2023-03-14,Shaw-Sparks,Electronics,2023,March,Tuesday,63
996631,Cynthia,Strickland,M,1951-11-02,2925.77,2023-03-27,Gonzales-Morales,Travel,2023,March,Monday,71
443339,Christopher,Smith,F,1963-10-30,229.17,2023-09-15,Schroeder Plc,Clothing,2023,September,Friday,59
91337,Kristin,Davis,M,1981-10-25,55.2,2023-03-19,Russell-Simon,Clothing,2023,March,Sunday,41
639448,Ryan,Jackson,F,1995-10-22,393.47,2023-09-01,Salas-Wallace,Electronics,2023,September,Friday,27
272405,Lindsay,Nichols,F,2004-10-19,66.07,2023-04-01,Greene Llc,Restaurant,2023,April,Saturday,18
245492,Shawn,Hutchinson,Unknown,1973-10-27,947.4,2023-07-02,"Miller, Best And Escobar",Electronics,2023,July,Sunday,49
276012,Luis,Hale,M,1993-10-22,265.06,2023-09-19,Lamb-Henry,Clothing,2023,September,Tuesday,29
589084,Valerie,Mahoney,M,1985-10-24,2180.58,2023-04-18,Adams And Sons,Travel,2023,April,Tuesday,37
646870,Douglas,Chaney,M,1961-10-30,73.1,2023-08-19,"Andrews, Luna And Nguyen",Restaurant,2023,August,Saturday,61
226615,Christina,Cox,M,1961-10-30,1205.03,2023-07-22,Williams Plc,Travel,2023,July,Saturday,61
325928,Elizabeth,Dalton,M,1978-10-26,37.85,2023-05-13,Powell-Mata,Clothing,2023,May,Saturday,44
352413,Sandra,King,Unknown,1969-10-28,446.36,2023-08-28,"Downs, Cruz And Watkins",Market,2023,August,Monday,53
652975,Tabitha,Anderson,F,1986-10-24,138.36,2023-06-04,"Dunn, Foster And Hood",Market,2023,June,Sunday,36
68454,Gerald,Wilson,Unknown,1961-10-30,2821.26,2023-05-12,"Martin, Sweeney And Shepard",Travel,2023,May,Friday,61
788846,William,Weeks,M,1980-10-25,565.24,2023-06-01,Owens Ltd,Electronics,2023,June,Thursday,42
33387,Dalton,Everett,F,1964-10-29,51.45,2023-03-04,"Johnson, Weber And Morgan",Cosmetic,2023,March,Saturday,58
627708,Bradley,Simpson,F,1956-10-31,293.17,2023-05-03,Owens Llc,Clothing,2023,May,Wednesday,66
539334,Anthony,Moore,Unknown,1962-10-30,254.29,2023-08-10,Andrade Llc,Clothing,2023,August,Thursday,60
772243,Olivia,Bennett,Unknown,1954-11-01,269.37,2023-07-20,"Randolph, Wood And Warren",Clothing,2023,July,Thursday,68
475284,Bernard,King,Unknown,1990-10-23,110.83,2023-09-26,Davis-Blevins,Cosmetic,2023,September,Tuesday,32
308585,Karen,Griffin,M,2000-10-20,2051.34,2023-04-24,Brown Inc,Travel,2023,April,Monday,22
114398,Amanda,Barker,M,1976-10-26,336.71,2023-03-01,"Dawson, Cardenas And Osborne",Market,2023,March,Wednesday,46
896602,Thomas,Barnett,F,1955-11-01,95.2,2023-02-02,Mason Llc,Market,2023,February,Thursday,67
898588,Molly,Davis,M,1956-10-31,612.44,2023-08-26,Young-Murillo,Travel,2023,August,Saturday,66
627134,Melissa,Lee,M,1998-10-21,1445.61,2023-01-30,Hall-Adams,Travel,2023,January,Monday,24
900262,Caitlin,Frank,F,1961-10-30,143.4,2023-08-04,Ruiz-Thomas,Clothing,2023,August,Friday,61
927167,Sherry,Wagner,F,1962-10-30,995.32,2023-01-05,Hunt-Booth,Travel,2023,January,Thursday,60
769399,Johnny,Davenport,F,1970-10-28,121.59,2023-08-01,"Downs, Hanson And Griffin",Clothing,2023,August,Tuesday,52
487044,Alexis,Boone,M,1993-10-22,171.38,2023-01-25,Larson-Rosales,Electronics,2023,January,Wednesday,29
508600,Chelsea,Martinez,F,1961-10-30,42.86,2023-07-08,Peterson Group,Cosmetic,2023,July,Saturday,61
367681,Belinda,Smith,F,1988-10-23,439.96,2023-07-21,Hernandez-James,Electronics,2023,July,Friday,34
473245,Curtis,Miller,M,1970-10-28,153.32,2023-02-06,"Johnson, Ramirez And Jenkins",Cosmetic,2023,February,Monday,52
666053,Aaron,Carpenter,F,1997-10-21,132.83,2023-06-05,Prince Inc,Cosmetic,2023,June,Monday,25
686368,Catherine,Hensley,F,1962-10-30,40.25,2023-06-11,"Mccoy, Miller And Johnson",Restaurant,2023,June,Sunday,60
979573,Evelyn,Beck,F,1976-10-26,53.13,2023-01-26,Ferrell-Young,Restaurant,2023,January,Thursday,46
318509,Shelby,Quinn,F,1976-10-26,130.32,2023-10-11,"Tyler, Foley And Mitchell",Clothing,2023,October,Wednesday,46
750052,Karen,Obrien,M,1975-10-27,98.38,2023-01-16,Cantu-Bright,Restaurant,2023,January,Monday,47
413415,Nathan,Thomas,F,1989-10-23,761.98,2023-08-31,"Foster, Mccormick And Lopez",Electronics,2023,August,Thursday,33
737918,Donna,Jones,F,1963-10-30,268.28,2023-03-28,Meyer Group,Market,2023,March,Tuesday,59
820114,Melanie,Leach,M,1959-10-31,664.65,2023-09-11,Mendez Inc,Electronics,2023,September,Monday,63
282145,Lisa,Jackson,M,1954-11-01,96.38,2023-06-12,Clark Group,Restaurant,2023,June,Monday,68
131222,Ralph,Mitchell,M,1959-10-31,62.0,2023-07-30,Lopez Ltd,Clothing,2023,July,Sunday,63
671714,Nathan,Carroll,F,1996-10-21,2581.32,2023-09-12,Oliver-Eaton,Travel,2023,September,Tuesday,26
281086,Jonathan,Taylor,Unknown,1988-10-23,29.96,2023-07-17,Vaughan-Scott,Restaurant,2023,July,Monday,34
978985,Richard,Henderson,F,1999-10-21,431.72,2023-08-24,Conner-Meyers,Market,2023,August,Thursday,23
859876,Jeremy,Mason,F,1967-10-29,16.13,2023-03-06,"Jackson, Davidson And Mendez",Restaurant,2023,March,Monday,55
999134,Ricky,Greene,M,1970-10-28,92.89,2023-07-20,"Price, Jenkins And Lewis",Restaurant,2023,July,Thursday,52
671670,Debra,Thomas,F,1987-10-24,133.78,2023-09-08,Mccoy Group,Cosmetic,2023,September,Friday,35
183522,Ashley,Haynes,M,1960-10-30,222.1,2023-01-02,Rice Plc,Clothing,2023,January,Monday,62
341499,Daniel,Rivera,M,1973-10-27,530.29,2023-09-21,"Hobbs, Oconnor And Mays",Travel,2023,September,Thursday,49
450352,Mark,Walton,F,1968-10-28,420.94,2023-03-15,"Watkins, Molina And Marshall",Electronics,2023,March,Wednesday,54
979335,Mark,Brown,F,1978-10-26,166.43,2023-01-07,"Adams, Mccormick And Miller",Clothing,2023,January,Saturday,44
241737,Hannah,Meyer,M,1961-10-30,31.65,2023-01-22,"Peterson, Jones And Smith",Restaurant,2023,January,Sunday,61
915652,Shannon,Chung,F,1985-10-24,86.01,2023-09-22,Rivera And Sons,Restaurant,2023,September,Friday,37
240618,Thomas,Mason,M,1984-10-24,231.66,2023-03-14,Wright-Wise,Clothing,2023,March,Tuesday,38
985357,Mary,Hebert,F,1984-10-24,83.85,2023-01-31,Hernandez Llc,Restaurant,2023,January,Tuesday,38
475509,Robert,Moore,F,1972-10-27,739.13,2023-02-05,Watson-Le,Electronics,2023,February,Sunday,50
462271,Edwin,Marshall,Unknown,1963-10-30,1891.39,2023-06-04,Ramos Ltd,Travel,2023,June,Sunday,59
566422,Daniel,Ball,F,2003-10-20,216.96,2023-04-09,"Porter, Harris And White",Clothing,2023,April,Sunday,19
967360,Katelyn,Powell,M,1978-10-26,42.69,2023-02-22,Briggs-Lester,Cosmetic,2023,February,Wednesday,44
901485,Anna,Cardenas,M,1950-11-02,998.43,2023-01-01,"Richardson, Taylor And Ward",Electronics,2023,January,Sunday,72
570487,Beth,Martin,M,1981-10-25,13.13,2023-07-21,"Allen, Oneill And Davis",Restaurant,2023,July,Friday,41
334408,Peter,Melton,F,2004-10-19,25.94,2023-03-15,"Blanchard, Rodriguez And Lamb",Clothing,2023,March,Wednesday,18
508829,Shelley,Robbins,Unknown,1969-10-28,69.32,2023-10-09,Ward-Watson,Restaurant,2023,October,Monday,53
657471,Erin,Martin,F,1977-10-26,58.0,2023-06-17,"Allen, Taylor And Le",Restaurant,2023,June,Saturday,45
820923,Tina,Phillips,M,1960-10-30,20.32,2023-05-31,"Moody, Harper And Sullivan",Clothing,2023,May,Wednesday,62
704828,Anthony,Mueller,F,1974-10-27,536.79,2023-05-27,"Murillo, Castillo And King",Travel,2023,May,Saturday,48
306772,Jermaine,Moody,M,1975-10-27,164.03,2023-03-26,"Lee, Washington And Hudson",Cosmetic,2023,March,Sunday,47
495999,Joel,Mitchell,M,2001-10-20,252.69,2023-05-05,Williams-Ashley,Market,2023,May,Friday,21
738564,Arthur,Roberts,M,1976-10-26,395.06,2023-09-21,Bowman-Edwards,Electronics,2023,September,Thursday,46
333974,Andrew,Osborne,M,2002-10-20,98.21,2023-09-29,Lloyd-Shaw,Clothing,2023,September,Friday,20
350429,Samuel,Graham,F,1961-10-30,51.22,2023-06-21,"Bryant, Chapman And Moore",Restaurant,2023,June,Wednesday,61
877656,Victoria,Green,Unknown,1976-10-26,758.44,2023-10-06,Banks-Johnson,Travel,2023,October,Friday,46
442732,Natasha,Jenkins,F,1991-10-23,815.3,2023-08-21,Liu Plc,Electronics,2023,August,Monday,31
535204,Kristen,Dunn,M,1981-10-25,413.96,2023-06-11,"Watts, Evans And Williams",Market,2023,June,Sunday,41
967894,Jennifer,Cook,M,1996-10-21,81.01,2023-10-01,Howard-Burgess,Market,2023,October,Sunday,26
901152,Jennifer,King,F,1969-10-28,91.67,2023-05-21,"Flores, Brown And Thomas",Market,2023,May,Sunday,53
410936,William,Herrera,F,1979-10-26,86.08,2023-07-28,"Daniel, Hamilton And Torres",Market,2023,July,Friday,43
572190,Alex,Cox,F,1948-11-02,833.68,2023-06-17,Guzman-Klein,Electronics,2023,June,Saturday,74
809374,Kaitlyn,Hansen,F,1963-10-30,1687.44,2023-02-26,Keith And Sons,Travel,2023,February,Sunday,59
790448,Jeffrey,Mckinney,Unknown,1959-10-31,626.0,2023-08-24,Smith And Sons,Electronics,2023,August,Thursday,63
420530,Donna,Johnson,F,1974-10-27,208.8,2023-03-05,"Tate, Lang And Campbell",Clothing,2023,March,Sunday,48
315811,Erica,Bruce,F,1984-10-24,40.54,2023-02-03,Castro Plc,Restaurant,2023,February,Friday,38
75624,Jeremy,Graham,M,1981-10-25,261.4,2023-05-27,Baird-Gonzalez,Market,2023,May,Saturday,41
168455,Jessica,Barton,F,1955-11-01,241.6,2023-02-02,Cox-Wood,Market,2023,February,Thursday,67
94689,Cathy,Walker,M,1958-10-31,37.9,2023-07-07,Johnson-Mejia,Clothing,2023,July,Friday,64
436353,Douglas,Gross,F,1956-10-31,130.82,2023-03-14,Marshall Plc,Clothing,2023,March,Tuesday,66
697604,Diane,Miller,F,1991-10-23,232.67,2023-09-14,Tapia-Lewis,Electronics,2023,September,Thursday,31
510393,Tamara,Morales,M,1964-10-29,275.77,2023-05-26,Waters-Tyler,Market,2023,May,Friday,58
214462,Vicki,Jimenez,M,1990-10-23,2016.3,2023-06-25,"Davis, Bailey And Trujillo",Travel,2023,June,Sunday,32
307837,Leslie,Odonnell,M,2004-10-19,40.81,2023-01-21,"Young, Jenkins And Lara",Restaurant,2023,January,Saturday,18
893376,Donna,Guzman,F,1960-10-30,254.68,2023-03-06,"Thompson, Gibson And Bauer",Market,2023,March,Monday,62
403165,Nicole,Graham,M,1979-10-26,417.67,2023-02-28,Santana-Hart,Market,2023,February,Tuesday,43
137075,Kevin,Long,F,1962-10-30,708.5,2023-01-30,"Pearson, Gilbert And Harris",Travel,2023,January,Monday,60
773301,Stephanie,Andersen,M,1991-10-23,77.95,2023-06-14,"Martinez, Williams And Marquez",Restaurant,2023,June,Wednesday,31
531263,Charles,Clark,Unknown,1959-10-31,1179.22,2023-05-24,Young Llc,Travel,2023,May,Wednesday,63
749139,Terri,Elliott,F,1989-10-23,493.83,2023-09-18,Fowler Llc,Market,2023,September,Monday,33
601744,Melissa,Dean,F,1951-11-02,154.0,2023-10-07,"Murphy, Williams And Cruz",Electronics,2023,October,Saturday,71
699134,Donna,Lowe,Unknown,1954-11-01,60.95,2023-02-05,Holmes-Larsen,Restaurant,2023,February,Sunday,68
911234,Grant,Holloway,M,1961-10-30,82.3,2023-02-03,Howard-Santos,Restaurant,2023,February,Friday,61
962692,Ronald,Johnson,F,1966-10-29,19.6,2023-01-04,Evans Group,Market,2023,January,Wednesday,56
851138,Michael,Moore,F,2004-10-19,1904.12,2023-01-06,Everett Plc,Travel,2023,January,Friday,18
110736,Melissa,Gonzalez,F,1992-10-22,1869.2,2023-01-01,Bonilla-Leon,Travel,2023,January,Sunday,30
741357,Ashley,Mcgee,F,1979-10-26,2208.65,2023-09-13,Davis-Garrett,Travel,2023,September,Wednesday,43
671186,Shannon,Carter,F,1976-10-26,84.5,2023-01-02,"Adams, Sanders And Berger",Restaurant,2023,January,Monday,46
686425,James,Hughes,M,1994-10-22,113.72,2023-06-20,May Ltd,Cosmetic,2023,June,Tuesday,28
903250,Kenneth,Boyle,M,1954-11-01,445.84,2023-04-16,Clayton Inc,Travel,2023,April,Sunday,68
293943,Matthew,Mcgrath,M,1981-10-25,380.65,2023-08-02,"Torres, Lee And Weaver",Travel,2023,August,Wednesday,41
333202,John,Bruce,F,1999-10-21,183.11,2023-08-02,Richmond-Mayer,Clothing,2023,August,Wednesday,23
716061,Roberto,Salinas,F,1960-10-30,43.71,2023-01-22,Perkins Group,Restaurant,2023,January,Sunday,62
437296,Sharon,Short,Unknown,1999-10-21,667.12,2023-09-24,Harris Plc,Travel,2023,September,Sunday,23
483771,Elizabeth,Morrow,F,1975-10-27,109.44,2023-09-26,"Gonzales, Burgess And Boyd",Cosmetic,2023,September,Tuesday,47
631411,Cassandra,King,M,1973-10-27,1028.55,2023-01-06,Burke Inc,Travel,2023,January,Friday,49
130475,Seth,Marshall,M,1974-10-27,1038.95,2023-04-17,Wood-Smith,Travel,2023,April,Monday,48
841864,Matthew,Mathews,F,2004-10-19,1534.19,2023-08-28,Gilbert-Joseph,Travel,2023,August,Monday,18
642600,Cynthia,James,M,1957-10-31,94.41,2023-06-29,Hood Llc,Market,2023,June,Thursday,65
488073,Mark,Taylor,F,1979-10-26,192.1,2023-02-02,"Kennedy, Williams And Lopez",Cosmetic,2023,February,Thursday,43
45445,Dominic,Baldwin,M,1990-10-23,59.62,2023-08-08,"Rivera, Bolton And Whitehead",Cosmetic,2023,August,Tuesday,32
594871,Brenda,Miller,F,2001-10-20,342.89,2023-06-06,Murphy Plc,Electronics,2023,June,Tuesday,21
389916,Tony,Martinez,M,1969-10-28,10.37,2023-08-17,Hill Plc,Restaurant,2023,August,Thursday,53
935847,Daniel,Lynch,M,1988-10-23,26.81,2023-03-22,Garcia Llc,Restaurant,2023,March,Wednesday,34
652709,Cynthia,Molina,Unknown,1996-10-21,49.02,2023-09-28,Watson Group,Restaurant,2023,September,Thursday,26
144482,Jeremy,Scott,F,1987-10-24,39.08,2023-03-09,Ortiz-Estes,Cosmetic,2023,March,Thursday,35
979875,Robert,Patel,F,2000-10-20,79.94,2023-10-11,"Campbell, Wilson And Nguyen",Restaurant,2023,October,Wednesday,22
567427,Andrea,Bullock,M,1998-10-21,315.74,2023-05-13,Castillo-Beasley,Electronics,2023,May,Saturday,24
230838,Michelle,Dominguez,M,1988-10-23,506.36,2023-01-10,Price-Tucker,Electronics,2023,January,Tuesday,34
66280,Stephen,Wright,M,2002-10-20,808.4,2023-07-13,Stanley Ltd,Electronics,2023,July,Thursday,20
831966,Richard,Franklin,M,1961-10-30,201.85,2023-10-13,"Johnson, Moore And Jones",Electronics,2023,October,Friday,61
616097,Darlene,Harmon,F,1954-11-01,2546.03,2023-07-16,Neal-Jones,Travel,2023,July,Sunday,68
649968,Ronald,Hensley,F,1987-10-24,1834.62,2023-07-13,"Brooks, Thompson And Barrera",Travel,2023,July,Thursday,35
867566,Todd,Morgan,F,1952-11-01,649.49,2023-10-03,Mccarthy-Collins,Electronics,2023,October,Tuesday,70
670273,Angela,Matthews,M,1979-10-26,91.81,2023-08-19,Fields Group,Market,2023,August,Saturday,43
121157,Ian,Ross,M,1983-10-25,413.18,2023-04-27,"Holmes, Carr And Smith",Market,2023,April,Thursday,39
275429,Philip,Compton,F,1996-10-21,155.63,2023-06-22,Hall-Kirk,Electronics,2023,June,Thursday,26
898174,Amanda,Meadows,Unknown,1978-10-26,483.59,2023-03-07,Duran-Brown,Electronics,2023,March,Tuesday,44
965685,Kevin,Murphy,F,1984-10-24,229.2,2023-02-17,"Bowman, Franklin And Phillips",Electronics,2023,February,Friday,38
933319,Kelly,Smith,F,1982-10-25,237.41,2023-10-01,Patterson-Compton,Market,2023,October,Sunday,40
170995,James,Diaz,F,1990-10-23,2444.4,2023-07-21,"Andrews, Bates And Harris",Travel,2023,July,Friday,32
408062,Tyler,Lewis,M,1971-10-28,1793.65,2023-04-08,Davis-Miranda,Travel,2023,April,Saturday,51
931596,Cynthia,Ochoa,Unknown,1996-10-21,479.87,2023-01-07,"Rice, Mason And Guzman",Market,2023,January,Saturday,26
618824,Lori,Ritter,M,1970-10-28,236.27,2023-07-21,"Taylor, Moore And Raymond",Clothing,2023,July,Friday,52
415236,Thomas,Serrano,F,1993-10-22,634.57,2023-02-18,"Macdonald, Lane And Jones",Travel,2023,February,Saturday,29
30047,Veronica,Fernandez,F,1965-10-29,63.59,2023-02-17,Wells Group,Restaurant,2023,February,Friday,57
322424,William,Figueroa,F,1968-10-28,291.07,2023-05-03,Richards-Trevino,Travel,2023,May,Wednesday,54
579866,Donald,Knapp,F,1968-10-28,166.27,2023-08-08,Chase Ltd,Cosmetic,2023,August,Tuesday,54
867707,James,Baker,M,2001-10-20,155.14,2023-06-22,"Carter, Shaw And Smith",Cosmetic,2023,June,Thursday,21
753284,Pamela,Miller,F,1998-10-21,53.67,2023-08-26,"Williams, Brown And Miller",Restaurant,2023,August,Saturday,24
255441,Ronald,Fitzgerald,Unknown,1961-10-30,301.97,2023-06-08,Evans Plc,Electronics,2023,June,Thursday,61
838573,Monica,Spencer,M,2002-10-20,621.97,2023-01-06,"Gutierrez, Gonzales And Scott",Electronics,2023,January,Friday,20
606303,Steven,Green,Unknown,1988-10-23,54.38,2023-04-15,Taylor-Perez,Restaurant,2023,April,Saturday,34
576657,Brandon,Gonzalez,M,1948-11-02,256.27,2023-06-07,"Mason, Mcdonald And Christian",Clothing,2023,June,Wednesday,74
448915,Jessica,Sanchez,F,1963-10-30,688.87,2023-08-28,Saunders Plc,Electronics,2023,August,Monday,59
67836,Robin,Perez,F,1987-10-24,315.03,2023-09-12,"Edwards, Olsen And Lopez",Electronics,2023,September,Tuesday,35
156660,Mark,Cunningham,M,1954-11-01,71.06,2023-02-24,"Anderson, Gray And Hernandez",Cosmetic,2023,February,Friday,68
45965,Jennifer,Vega,M,1995-10-22,1134.16,2023-03-23,Martin And Sons,Travel,2023,March,Thursday,27
334299,April,Hampton,F,2000-10-20,458.52,2023-03-31,"Fernandez, Carter And Morgan",Market,2023,March,Friday,22
663650,Susan,Malone,F,1988-10-23,198.4,2023-04-06,"Glenn, Murray And Newman",Electronics,2023,April,Thursday,34
553440,James,Schmidt,F,1956-10-31,63.85,2023-05-28,"Everett, Smith And Stewart",Cosmetic,2023,May,Sunday,66
503659,Timothy,Howe,M,1978-10-26,139.17,2023-05-06,"Meyers, Robinson And Nguyen",Market,2023,May,Saturday,44
938490,Richard,Nelson,M,1966-10-29,292.07,2023-08-14,"Bates, Gilmore And Parrish",Clothing,2023,August,Monday,56
379285,Hunter,Snyder,F,1948-11-02,370.6,2023-05-11,Shannon Ltd,Market,2023,May,Thursday,74
591916,Mason,Simmons,M,2004-10-19,81.99,2023-05-06,"Smith, Gregory And Garza",Restaurant,2023,May,Saturday,18
752223,Sara,Jennings,F,1953-11-01,944.46,2023-08-18,"Henderson, Snyder And Beck",Electronics,2023,August,Friday,69
887869,Theresa,Robertson,Unknown,1980-10-25,240.02,2023-03-09,"Spencer, Woods And Brown",Market,2023,March,Thursday,42
226849,Stephanie,Benson,M,1978-10-26,1079.0,2023-09-07,Martinez Llc,Travel,2023,September,Thursday,44
45694,Jeffery,Sanders,F,1994-10-22,305.1,2023-02-25,"Johnson, Hale And Hart",Market,2023,February,Saturday,28
854781,Cynthia,Suarez,M,1965-10-29,96.61,2023-03-01,Myers-Wilson,Electronics,2023,March,Wednesday,57
160685,Jessica,Proctor,F,1951-11-02,63.73,2023-03-10,White Llc,Restaurant,2023,March,Friday,71
226922,Lorraine,Palmer,Unknown,1957-10-31,16.57,2023-04-17,"Torres, Brown And Barber",Cosmetic,2023,April,Monday,65
269080,Robin,Sanford,M,1964-10-29,1997.0,2023-08-14,Wall Llc,Travel,2023,August,Monday,58
722042,Jennifer,Martinez,M,1979-10-26,191.55,2023-01-02,"Brown, Haynes And Baker",Cosmetic,2023,January,Monday,43
106467,Cynthia,Salinas,F,1996-10-21,1814.56,2023-07-12,Warner-Carter,Travel,2023,July,Wednesday,26
523756,Jordan,Davenport,F,1965-10-29,2235.24,2023-08-14,Wood-Dean,Travel,2023,August,Monday,57
110035,Richard,Solis,F,1967-10-29,130.79,2023-10-04,"Hines, Garcia And Richards",Market,2023,October,Wednesday,55
176908,Karen,Gilbert,M,1962-10-30,79.15,2023-07-18,"Young, Logan And Hoffman",Restaurant,2023,July,Tuesday,60
580237,Benjamin,Oneal,F,1955-11-01,82.0,2023-04-14,"Newman, Sanchez And Cabrera",Market,2023,April,Friday,67
444862,Deanna,Thompson,F,1970-10-28,47.82,2023-01-09,Miranda-Hurley,Restaurant,2023,January,Monday,52
230742,Timothy,Boone,Unknown,1998-10-21,42.75,2023-08-05,"Hill, Mcintyre And Shaffer",Clothing,2023,August,Saturday,24
13468,Kristy,Adams,F,1950-11-02,215.01,2023-08-04,James-Peterson,Clothing,2023,August,Friday,72
632991,Angela,House,Unknown,1948-11-02,94.96,2023-06-25,Yates Inc,Market,2023,June,Sunday,74
231990,Kerri,Woods,M,1998-10-21,131.05,2023-06-16,Davenport-Moore,Clothing,2023,June,Friday,24
835001,Joshua,Phillips,F,1974-10-27,1294.49,2023-09-03,Miller Ltd,Travel,2023,September,Sunday,48
116187,John,Briggs,M,2000-10-20,1419.52,2023-08-20,"Jones, Walker And Parker",Travel,2023,August,Sunday,22
481782,William,Serrano,M,1967-10-29,1371.27,2023-04-29,Cohen And Sons,Travel,2023,April,Saturday,55
555563,Christopher,Jones,M,1964-10-29,271.62,2023-03-31,Rodriguez Plc,Market,2023,March,Friday,58
33094,Derek,Wright,M,1989-10-23,192.17,2023-05-18,Barber-Garcia,Cosmetic,2023,May,Thursday,33
484230,Brenda,Farmer,F,1968-10-28,165.21,2023-04-08,"Burton, Evans And Howard",Cosmetic,2023,April,Saturday,54
560151,Linda,Fuller,M,1972-10-27,42.45,2023-06-11,Wheeler Inc,Cosmetic,2023,June,Sunday,50
148610,Daisy,Myers,M,1959-10-31,78.29,2023-08-18,Williams-Alexander,Restaurant,2023,August,Friday,63
107286,Courtney,Richardson,F,1987-10-24,205.39,2023-06-01,"Sims, Brown And Graham",Clothing,2023,June,Thursday,35
694704,Marco,Miller,M,1989-10-23,284.37,2023-08-16,Newman-Young,Market,2023,August,Wednesday,33
978927,David,Monroe,F,2004-10-19,70.33,2023-05-15,Gardner Ltd,Restaurant,2023,May,Monday,18
873908,Sharon,Warren,M,2000-10-20,162.73,2023-07-16,Bryant-Bell,Cosmetic,2023,July,Sunday,22
682793,Jared,Long,F,1973-10-27,199.59,2023-03-03,Williams Inc,Electronics,2023,March,Friday,49
103554,Destiny,Boyd,M,1975-10-27,73.48,2023-05-11,Wallace Group,Cosmetic,2023,May,Thursday,47
214101,Sarah,Mitchell,M,1970-10-28,170.73,2023-04-28,"Evans, Fleming And Williams",Clothing,2023,April,Friday,52
496645,Kevin,Johnson,F,1982-10-25,1604.49,2023-03-04,Brandt Plc,Travel,2023,March,Saturday,40
299697,Lynn,Day,M,1989-10-23,41.4,2023-04-27,Santiago-Mendez,Market,2023,April,Thursday,33
278731,Jeffrey,Norris,M,1964-10-29,92.29,2023-09-09,West-Ross,Cosmetic,2023,September,Saturday,58
247116,Kimberly,Alvarado,M,2003-10-20,128.03,2023-09-04,"Osborne, Armstrong And Rowe",Market,2023,September,Monday,19
